Date;Time;Tape_name;Position;Mode;HV;Reprate;Shutter;Counter;CounterNewFill;TubeTemp;Trigger;Egy;Pressure;Sigma;OPMode;CurrentStatus;Run_ID;Process_id;Reel_Start;Reel_end;RunTime
3/10/2020;21:30:59;#875_410-21;409.988;EGY NGR;1.72;200;OPEN;317167571;65412604;42.1;INT;649.98;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:0;#875_410-21;409.974;EGY NGR;1.72;200;OPEN;317167571;65412604;42.1;INT;649.98;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:1;#875_410-21;409.96;EGY NGR;1.72;200;OPEN;317168154;65413183;42.0;INT;649.98;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:2;#875_410-21;409.947;EGY NGR;1.72;200;OPEN;317168154;65413183;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:3;#875_410-21;409.933;EGY NGR;1.72;200;OPEN;317168154;65413183;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:4;#875_410-21;409.919;EGY NGR;1.72;200;OPEN;317168758;65413789;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:5;#875_410-21;409.905;EGY NGR;1.72;200;OPEN;317168758;65413789;42.0;INT;649.95;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:6;#875_410-21;409.891;EGY NGR;1.72;200;OPEN;317168758;65413789;42.0;INT;649.95;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:7;#875_410-21;409.877;EGY NGR;1.72;200;OPEN;317169350;65414379;42.0;INT;649.95;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:8;#875_410-21;409.864;EGY NGR;1.72;200;OPEN;317169350;65414379;42.0;INT;650.10;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:9;#875_410-21;409.85;EGY NGR;1.72;200;OPEN;317169350;65414379;42.0;INT;650.10;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:10;#875_410-21;409.836;EGY NGR;1.72;200;OPEN;317169953;65414986;42.0;INT;650.10;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:11;#875_410-21;409.822;EGY NGR;1.72;200;OPEN;317169953;65414986;42.0;INT;649.97;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:12;#875_410-21;409.808;EGY NGR;1.72;200;OPEN;317170542;65414986;42.0;INT;649.97;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:13;#875_410-21;409.794;EGY NGR;1.72;200;OPEN;317170542;65415573;42.0;INT;649.97;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:14;#875_410-21;409.78;EGY NGR;1.72;200;OPEN;317170542;65415573;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:15;#875_410-21;409.767;EGY NGR;1.72;200;OPEN;317170542;65415573;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:16;#875_410-21;409.753;EGY NGR;1.72;200;OPEN;317171151;65416180;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:17;#875_410-21;409.739;EGY NGR;1.72;200;OPEN;317171151;65416180;42.0;INT;650.02;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:18;#875_410-21;409.725;EGY NGR;1.72;200;OPEN;317171744;65416180;42.0;INT;650.02;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:19;#875_410-21;409.711;EGY NGR;1.72;200;OPEN;317171744;65416772;42.0;INT;650.02;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:20;#875_410-21;409.697;EGY NGR;1.72;200;OPEN;317171744;65416772;42.0;INT;650.00;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:21;#875_410-21;409.683;EGY NGR;1.72;200;OPEN;317171744;65416772;42.0;INT;650.00;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:22;#875_410-21;409.67;EGY NGR;1.72;200;OPEN;317172358;65417387;42.0;INT;650.00;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:23;#875_410-21;409.656;EGY NGR;1.72;200;OPEN;317172358;65417387;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:24;#875_410-21;409.642;EGY NGR;1.72;200;OPEN;317172949;65417387;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:25;#875_410-21;409.628;EGY NGR;1.72;200;OPEN;317172949;65417978;42.0;INT;650.01;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:26;#875_410-21;409.614;EGY NGR;1.72;200;OPEN;317172949;65417978;42.0;INT;649.99;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:27;#875_410-21;409.6;EGY NGR;1.72;200;OPEN;317172949;65417978;42.0;INT;649.99;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:28;#875_410-21;409.586;EGY NGR;1.72;200;OPEN;317173564;65418593;42.0;INT;649.99;3944;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:29;#875_410-21;409.573;EGY NGR;1.72;200;OPEN;317173564;65418593;42.0;INT;649.97;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:30;#875_410-21;409.558;EGY NGR;1.72;200;OPEN;317174147;65418593;42.0;INT;649.97;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:31;#875_410-21;409.545;EGY NGR;1.72;200;OPEN;317174147;65419177;42.0;INT;649.97;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:32;#875_410-21;409.531;EGY NGR;1.72;200;OPEN;317174147;65419177;42.0;INT;650.08;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:33;#875_410-21;409.517;EGY NGR;1.72;200;OPEN;317174746;65419177;42.0;INT;650.08;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:34;#875_410-21;409.503;EGY NGR;1.72;200;OPEN;317174746;65419775;42.0;INT;650.08;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:35;#875_410-21;409.49;EGY NGR;1.72;200;OPEN;317174746;65419775;42.0;INT;650.03;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:36;#875_410-21;409.476;EGY NGR;1.72;200;OPEN;317175346;65419775;42.0;INT;650.03;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:37;#875_410-21;409.462;EGY NGR;1.72;200;OPEN;317175346;65420378;42.0;INT;650.03;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:38;#875_410-21;409.448;EGY NGR;1.72;200;OPEN;317175346;65420378;42.0;INT;649.97;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:39;#875_410-21;409.434;EGY NGR;1.72;200;OPEN;317175948;65420378;42.0;INT;649.97;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:40;#875_410-21;409.42;EGY NGR;1.72;200;OPEN;317175948;65420976;42.0;INT;649.97;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:41;#875_410-21;409.407;EGY NGR;1.72;200;OPEN;317175948;65420976;42.0;INT;650.06;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:42;#875_410-21;409.393;EGY NGR;1.72;200;OPEN;317175948;65420976;42.0;INT;650.06;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:43;#875_410-21;409.379;EGY NGR;1.72;200;OPEN;317176557;65421589;42.0;INT;650.06;3944;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:44;#875_410-21;409.365;EGY NGR;1.72;200;OPEN;317176557;65421589;42.0;INT;649.94;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:45;#875_410-21;409.351;EGY NGR;1.72;200;OPEN;317176557;65421589;42.0;INT;649.94;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:46;#875_410-21;409.338;EGY NGR;1.72;200;OPEN;317177166;65422197;42.0;INT;649.94;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:47;#875_410-21;409.324;EGY NGR;1.72;200;OPEN;317177166;65422197;42.0;INT;650.03;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:48;#875_410-21;409.31;EGY NGR;1.72;200;OPEN;317177752;65422197;42.0;INT;650.03;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:49;#875_410-21;409.296;EGY NGR;1.72;200;OPEN;317177752;65422788;42.0;INT;650.03;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:50;#875_410-21;409.282;EGY NGR;1.72;200;OPEN;317177752;65422788;42.0;INT;649.98;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:51;#875_410-21;409.269;EGY NGR;1.72;200;OPEN;317177752;65422788;42.0;INT;649.98;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:52;#875_410-21;409.255;EGY NGR;1.72;200;OPEN;317178365;65423396;41.9;INT;649.98;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:53;#875_410-21;409.241;EGY NGR;1.72;200;OPEN;317178365;65423396;41.9;INT;650.03;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:54;#875_410-21;409.227;EGY NGR;1.72;200;OPEN;317178950;65423396;41.9;INT;650.03;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:55;#875_410-21;409.213;EGY NGR;1.72;200;OPEN;317178950;65423982;41.9;INT;650.03;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:56;#875_410-21;409.2;EGY NGR;1.72;200;OPEN;317178950;65423982;41.9;INT;649.94;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:57;#875_410-21;409.186;EGY NGR;1.72;200;OPEN;317178950;65423982;41.9;INT;649.94;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:58;#875_410-21;409.172;EGY NGR;1.72;200;OPEN;317179570;65424601;41.9;INT;649.94;3943;0.55;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:31:59;#875_410-21;409.158;EGY NGR;1.72;200;OPEN;317179570;65424601;41.9;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:0;#875_410-21;409.144;EGY NGR;1.72;200;OPEN;317179570;65424601;41.9;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:1;#875_410-21;409.13;EGY NGR;1.72;200;OPEN;317180164;65425197;41.9;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:2;#875_410-21;409.116;EGY NGR;1.72;200;OPEN;317180164;65425197;41.9;INT;649.96;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:3;#875_410-21;409.102;EGY NGR;1.72;200;OPEN;317180164;65425197;41.9;INT;649.96;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:4;#875_410-21;409.088;EGY NGR;1.72;200;OPEN;317180763;65425792;41.9;INT;649.96;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:5;#875_410-21;409.074;EGY NGR;1.72;200;OPEN;317180763;65425792;41.9;INT;649.98;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:6;#875_410-21;409.06;EGY NGR;1.72;200;OPEN;317181354;65425792;41.9;INT;649.98;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:7;#875_410-21;409.047;EGY NGR;1.72;200;OPEN;317181354;65426386;41.9;INT;649.98;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:8;#875_410-21;409.033;EGY NGR;1.72;200;OPEN;317181354;65426386;41.9;INT;650.01;3945;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:9;#875_410-21;409.019;EGY NGR;1.72;200;OPEN;317181354;65426386;41.9;INT;650.01;3945;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:10;#875_410-21;409.005;EGY NGR;1.72;200;OPEN;317181969;65427000;42.0;INT;650.01;3945;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:11;#875_410-21;408.991;EGY NGR;1.72;200;OPEN;317181969;65427000;42.0;INT;649.97;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:12;#875_410-21;408.977;EGY NGR;1.72;200;OPEN;317182552;65427000;42.0;INT;649.97;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:13;#875_410-21;408.964;EGY NGR;1.72;200;OPEN;317182552;65427585;42.0;INT;649.97;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:14;#875_410-21;408.95;EGY NGR;1.72;200;OPEN;317182552;65427585;42.0;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:15;#875_410-21;408.936;EGY NGR;1.72;200;OPEN;317182552;65427585;42.0;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:16;#875_410-21;408.922;EGY NGR;1.72;200;OPEN;317183169;65428199;42.0;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:17;#875_410-21;408.908;EGY NGR;1.72;200;OPEN;317183169;65428199;42.0;INT;650.01;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:18;#875_410-21;408.894;EGY NGR;1.72;200;OPEN;317183169;65428199;42.0;INT;650.01;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:19;#875_410-21;408.88;EGY NGR;1.72;200;OPEN;317183756;65428788;42.0;INT;650.01;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:20;#875_410-21;408.867;EGY NGR;1.72;200;OPEN;317183756;65428788;42.0;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:21;#875_410-21;408.853;EGY NGR;1.72;200;OPEN;317183756;65428788;42.0;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:22;#875_410-21;408.839;EGY NGR;1.72;200;OPEN;317184378;65429407;42.0;INT;650.02;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:23;#875_410-21;408.825;EGY NGR;1.72;200;OPEN;317184378;65429407;42.0;INT;650.05;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:24;#875_410-21;408.811;EGY NGR;1.72;200;OPEN;317184378;65429407;42.0;INT;650.05;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:25;#875_410-21;408.797;EGY NGR;1.72;200;OPEN;317184962;65429993;42.0;INT;650.05;3944;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:26;#875_410-21;408.784;EGY NGR;1.72;200;OPEN;317184962;65429993;42.0;INT;650.06;3943;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:27;#875_410-21;408.77;EGY NGR;1.72;200;OPEN;317184962;65429993;42.0;INT;650.06;3943;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:28;#875_410-21;408.756;EGY NGR;1.72;200;OPEN;317185577;65430606;42.0;INT;650.06;3943;0.48;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:29;#875_410-21;408.742;EGY NGR;1.72;200;OPEN;317185577;65430606;42.0;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:30;#875_410-21;408.728;EGY NGR;1.72;200;OPEN;317185577;65430606;42.0;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:31;#875_410-21;408.714;EGY NGR;1.72;200;OPEN;317186160;65431193;42.0;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:32;#875_410-21;408.7;EGY NGR;1.72;200;OPEN;317186160;65431193;42.0;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:33;#875_410-21;408.687;EGY NGR;1.72;200;OPEN;317186160;65431193;42.0;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:34;#875_410-21;408.673;EGY NGR;1.72;200;OPEN;317186778;65431810;42.0;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:35;#875_410-21;408.659;EGY NGR;1.72;200;OPEN;317186778;65431810;42.0;INT;650.01;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:36;#875_410-21;408.645;EGY NGR;1.72;200;OPEN;317186778;65431810;42.0;INT;650.01;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:37;#875_410-21;408.631;EGY NGR;1.72;200;OPEN;317187358;65432391;41.9;INT;650.01;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:38;#875_410-21;408.617;EGY NGR;1.72;200;OPEN;317187358;65432391;41.9;INT;650.02;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:39;#875_410-21;408.604;EGY NGR;1.72;200;OPEN;317187358;65432391;41.9;INT;650.02;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:40;#875_410-21;408.59;EGY NGR;1.72;200;OPEN;317187985;65433014;41.9;INT;650.02;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:41;#875_410-21;408.576;EGY NGR;1.72;200;OPEN;317187985;65433014;41.9;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:42;#875_410-21;408.562;EGY NGR;1.72;200;OPEN;317187985;65433014;41.9;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:43;#875_410-21;408.548;EGY NGR;1.72;200;OPEN;317188562;65433596;41.9;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:44;#875_410-21;408.534;EGY NGR;1.72;200;OPEN;317188562;65433596;41.9;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:45;#875_410-21;408.52;EGY NGR;1.72;200;OPEN;317188562;65433596;41.9;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:46;#875_410-21;408.506;EGY NGR;1.72;200;OPEN;317189165;65434194;41.9;INT;650.03;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:47;#875_410-21;408.493;EGY NGR;1.72;200;OPEN;317189165;65434194;41.9;INT;649.98;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:48;#875_410-21;408.479;EGY NGR;1.72;200;OPEN;317189754;65434194;41.9;INT;649.98;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:49;#875_410-21;408.465;EGY NGR;1.72;200;OPEN;317189754;65434787;41.9;INT;649.98;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:50;#875_410-21;408.451;EGY NGR;1.72;200;OPEN;317189754;65434787;41.9;INT;650.02;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:51;#875_410-21;408.437;EGY NGR;1.72;200;OPEN;317189754;65434787;41.9;INT;650.02;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:52;#875_410-21;408.423;EGY NGR;1.72;200;OPEN;317190372;65435401;41.9;INT;650.02;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:53;#875_410-21;408.41;EGY NGR;1.72;200;OPEN;317190372;65435401;41.9;INT;650.02;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:54;#875_410-21;408.396;EGY NGR;1.72;200;OPEN;317190372;65435401;41.9;INT;650.02;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:55;#875_410-21;408.382;EGY NGR;1.72;200;OPEN;317190969;65436001;42.0;INT;650.02;3944;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:56;#875_410-21;408.368;EGY NGR;1.72;200;OPEN;317190969;65436001;42.0;INT;649.95;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:57;#875_410-21;408.354;EGY NGR;1.72;200;OPEN;317190969;65436001;42.0;INT;649.95;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:58;#875_410-21;408.34;EGY NGR;1.72;200;OPEN;317191580;65436610;42.0;INT;649.95;3943;0.57;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:32:59;#875_410-21;408.327;EGY NGR;1.72;200;OPEN;317191580;65436610;42.0;INT;649.96;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:0;#875_410-21;408.313;EGY NGR;1.72;200;OPEN;317192155;65436610;42.0;INT;649.96;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:1;#875_410-21;408.299;EGY NGR;1.72;200;OPEN;317192155;65437187;42.0;INT;649.96;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:2;#875_410-21;408.285;EGY NGR;1.72;200;OPEN;317192155;65437187;42.0;INT;650.00;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:3;#875_410-21;408.271;EGY NGR;1.72;200;OPEN;317192155;65437187;42.0;INT;650.00;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:4;#875_410-21;408.257;EGY NGR;1.72;200;OPEN;317192769;65437798;41.9;INT;650.00;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:5;#875_410-21;408.244;EGY NGR;1.72;200;OPEN;317192769;65437798;41.9;INT;650.07;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:6;#875_410-21;408.23;EGY NGR;1.72;200;OPEN;317192769;65437798;41.9;INT;650.07;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:7;#875_410-21;408.216;EGY NGR;1.72;200;OPEN;317193369;65438400;41.9;INT;650.07;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:8;#875_410-21;408.202;EGY NGR;1.72;200;OPEN;317193369;65438400;41.9;INT;649.90;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:9;#875_410-21;408.188;EGY NGR;1.72;200;OPEN;317193369;65438400;41.9;INT;649.90;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:10;#875_410-21;408.174;EGY NGR;1.72;200;OPEN;317193974;65439003;41.9;INT;649.90;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:11;#875_410-21;408.161;EGY NGR;1.72;200;OPEN;317193974;65439003;41.9;INT;649.99;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:12;#875_410-21;408.147;EGY NGR;1.72;200;OPEN;317193974;65439003;41.9;INT;649.99;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:13;#875_410-21;408.133;EGY NGR;1.72;200;OPEN;317194573;65439606;41.9;INT;649.99;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:14;#875_410-21;408.119;EGY NGR;1.72;200;OPEN;317194573;65439606;41.9;INT;649.95;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:15;#875_410-21;408.105;EGY NGR;1.72;200;OPEN;317194573;65439606;41.9;INT;649.95;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:16;#875_410-21;408.091;EGY NGR;1.72;200;OPEN;317195175;65440205;41.9;INT;649.95;3943;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:17;#875_410-21;408.078;EGY NGR;1.72;200;OPEN;317195175;65440205;41.9;INT;650.01;3944;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:18;#875_410-21;408.064;EGY NGR;1.72;200;OPEN;317195175;65440205;41.9;INT;650.01;3944;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:19;#875_410-21;408.05;EGY NGR;1.72;200;OPEN;317195768;65440802;41.9;INT;650.01;3944;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:20;#875_410-21;408.036;EGY NGR;1.72;200;OPEN;317195768;65440802;41.9;INT;649.99;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:21;#875_410-21;408.022;EGY NGR;1.72;200;OPEN;317195768;65440802;41.9;INT;649.99;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:22;#875_410-21;408.008;EGY NGR;1.72;200;OPEN;317196379;65441409;42.0;INT;649.99;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:23;#875_410-21;407.994;EGY NGR;1.72;200;OPEN;317196379;65441409;42.0;INT;650.03;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:24;#875_410-21;407.98;EGY NGR;1.72;200;OPEN;317196379;65441409;42.0;INT;650.03;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:25;#875_410-21;407.967;EGY NGR;1.72;200;OPEN;317196971;65442003;42.0;INT;650.03;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:26;#875_410-21;407.953;EGY NGR;1.72;200;OPEN;317196971;65442003;42.0;INT;650.04;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:27;#875_410-21;407.939;EGY NGR;1.72;200;OPEN;317196971;65442003;42.0;INT;650.04;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:28;#875_410-21;407.925;EGY NGR;1.72;200;OPEN;317197588;65442617;42.0;INT;650.04;3945;0.56;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:29;#875_410-21;407.911;EGY NGR;1.72;200;OPEN;317197588;65442617;42.0;INT;650.08;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:30;#875_410-21;407.897;EGY NGR;1.72;200;OPEN;317197588;65442617;42.0;INT;650.08;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:31;#875_410-21;407.883;EGY NGR;1.72;200;OPEN;317198174;65443207;42.0;INT;650.08;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:32;#875_410-21;407.869;EGY NGR;1.72;200;OPEN;317198174;65443207;42.0;INT;650.05;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:33;#875_410-21;407.855;EGY NGR;1.72;200;OPEN;317198174;65443207;42.0;INT;650.05;3945;0.53;ON,0;Norma;1030;600;2064;0;0
3/10/2020;21:33:34;#875_410-21;407.842;EGY NGR;1.72;200;OPEN;317198780;65443809;42.0;INT;650.05;3945;0.53;ON,0;Norma;1030;600;2064;0;0
