Date;Time;Tape_name;Position;Mode;HV;Reprate;Shutter;Counter;CounterNewFill;TubeTemp;Trigger;Egy;Pressure;Sigma;OPMode;CurrentStatus;Run_ID;Process_id;Reel_Start;Reel_end;RunTime
2/10/2020;12:16:32;#875_410-21;21.23099;EGY NGR;1.70;200;OPEN;296201406;44446438;42.0;INT;650.01;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:33;#875_410-21;21.245;EGY NGR;1.70;200;OPEN;296201406;44446438;42.0;INT;650.02;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:34;#875_410-21;21.259;EGY NGR;1.70;200;OPEN;296201406;44446438;42.0;INT;650.02;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:35;#875_410-21;21.271;EGY NGR;1.70;200;OPEN;296202015;44447047;42.0;INT;650.02;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:36;#875_410-21;21.284;EGY NGR;1.70;200;OPEN;296202015;44447047;42.0;INT;650.03;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:37;#875_410-21;21.29901;EGY NGR;1.70;200;OPEN;296202015;44447047;42.0;INT;650.03;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:38;#875_410-21;21.31299;EGY NGR;1.70;200;OPEN;296202615;44447648;42.0;INT;650.03;3945;0.45;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:39;#875_410-21;21.32599;EGY NGR;1.70;200;OPEN;296202615;44447648;42.0;INT;649.99;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:40;#875_410-21;21.33899;EGY NGR;1.70;200;OPEN;296202615;44447648;42.0;INT;649.99;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:41;#875_410-21;21.353;EGY NGR;1.70;200;OPEN;296203213;44448247;42.0;INT;649.99;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:42;#875_410-21;21.36801;EGY NGR;1.70;200;OPEN;296203213;44448247;42.0;INT;650.01;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:43;#875_410-21;21.38199;EGY NGR;1.70;200;OPEN;296203213;44448247;42.0;INT;650.01;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:44;#875_410-21;21.39401;EGY NGR;1.70;200;OPEN;296203813;44448845;42.0;INT;650.01;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:45;#875_410-21;21.40799;EGY NGR;1.70;200;OPEN;296203813;44448845;42.0;INT;650.03;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:46;#875_410-21;21.423;EGY NGR;1.70;200;OPEN;296203813;44448845;42.0;INT;650.03;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:47;#875_410-21;21.43701;EGY NGR;1.70;200;OPEN;296204430;44449463;42.0;INT;650.03;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:48;#875_410-21;21.44901;EGY NGR;1.70;200;OPEN;296204430;44449463;42.0;INT;650.04;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:49;#875_410-21;21.46201;EGY NGR;1.70;200;OPEN;296205009;44449463;42.0;INT;650.04;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:50;#875_410-21;21.478;EGY NGR;1.70;200;OPEN;296205009;44450040;42.0;INT;650.04;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:51;#875_410-21;21.492;EGY NGR;1.70;200;OPEN;296205009;44450040;42.0;INT;650.06;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:52;#875_410-21;21.50601;EGY NGR;1.70;200;OPEN;296205009;44450040;42.0;INT;650.06;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:53;#875_410-21;21.51801;EGY NGR;1.70;200;OPEN;296205617;44450649;42.0;INT;650.06;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:54;#875_410-21;21.53201;EGY NGR;1.70;200;OPEN;296205617;44450649;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:55;#875_410-21;21.547;EGY NGR;1.70;200;OPEN;296206209;44450649;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:56;#875_410-21;21.561;EGY NGR;1.70;200;OPEN;296206209;44451238;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:57;#875_410-21;21.573;EGY NGR;1.70;200;OPEN;296206209;44451238;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:58;#875_410-21;21.586;EGY NGR;1.70;200;OPEN;296206209;44451238;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:16:59;#875_410-21;21.60101;EGY NGR;1.70;200;OPEN;296206825;44451856;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:0;#875_410-21;21.616;EGY NGR;1.70;200;OPEN;296206825;44451856;42.0;INT;650.01;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:1;#875_410-21;21.63;EGY NGR;1.70;200;OPEN;296207407;44451856;42.0;INT;650.01;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:2;#875_410-21;21.64099;EGY NGR;1.70;200;OPEN;296207407;44452437;42.1;INT;650.01;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:3;#875_410-21;21.64801;EGY NGR;1.70;200;OPEN;296207407;44452437;42.1;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:4;#875_410-21;21.66299;EGY NGR;1.70;200;OPEN;296207407;44452437;42.1;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:5;#875_410-21;21.677;EGY NGR;1.70;200;OPEN;296208029;44453061;42.0;INT;650.00;3946;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:6;#875_410-21;21.69699;EGY NGR;1.70;200;OPEN;296208029;44453061;42.0;INT;649.99;3945;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:7;#875_410-21;21.70401;EGY NGR;1.70;200;OPEN;296208029;44453061;42.0;INT;649.99;3945;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:8;#875_410-21;21.724;EGY NGR;1.70;200;OPEN;296208615;44453644;42.0;INT;649.99;3945;0.47;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:9;#875_410-21;21.73099;EGY NGR;1.70;200;OPEN;296208615;44453644;42.0;INT;649.96;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:10;#875_410-21;21.746;EGY NGR;1.70;200;OPEN;296208615;44453644;42.0;INT;649.96;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:11;#875_410-21;21.759;EGY NGR;1.70;200;OPEN;296209227;44454260;42.0;INT;649.96;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:12;#875_410-21;21.772;EGY NGR;1.70;200;OPEN;296209227;44454260;42.0;INT;650.02;3943;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:13;#875_410-21;21.78699;EGY NGR;1.70;200;OPEN;296209808;44454260;42.0;INT;650.02;3943;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:14;#875_410-21;21.80099;EGY NGR;1.70;200;OPEN;296209808;44454840;42.0;INT;650.02;3943;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:15;#875_410-21;21.814;EGY NGR;1.70;200;OPEN;296209808;44454840;42.0;INT;649.96;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:16;#875_410-21;21.827;EGY NGR;1.70;200;OPEN;296209808;44454840;42.0;INT;649.96;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:17;#875_410-21;21.841;EGY NGR;1.70;200;OPEN;296210432;44455464;42.0;INT;649.96;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:18;#875_410-21;21.85599;EGY NGR;1.70;200;OPEN;296210432;44455464;42.0;INT;650.02;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:19;#875_410-21;21.87;EGY NGR;1.70;200;OPEN;296211009;44455464;42.0;INT;650.02;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:20;#875_410-21;21.88199;EGY NGR;1.70;200;OPEN;296211009;44456038;41.9;INT;650.02;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:21;#875_410-21;21.896;EGY NGR;1.70;200;OPEN;296211009;44456038;41.9;INT;650.02;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:22;#875_410-21;21.91101;EGY NGR;1.70;200;OPEN;296211009;44456038;41.9;INT;650.02;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:23;#875_410-21;21.92499;EGY NGR;1.70;200;OPEN;296211633;44456662;41.9;INT;650.02;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:24;#875_410-21;21.93799;EGY NGR;1.70;200;OPEN;296211633;44456662;41.9;INT;650.01;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:25;#875_410-21;21.95001;EGY NGR;1.70;200;OPEN;296211633;44456662;41.9;INT;650.01;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:26;#875_410-21;21.965;EGY NGR;1.70;200;OPEN;296212216;44457245;41.9;INT;650.01;3942;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:27;#875_410-21;21.979;EGY NGR;1.70;200;OPEN;296212216;44457245;41.9;INT;649.99;3943;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:28;#875_410-21;21.99301;EGY NGR;1.70;200;OPEN;296212216;44457245;41.9;INT;649.99;3943;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:29;#875_410-21;22.005;EGY NGR;1.70;200;OPEN;296212844;44457876;41.9;INT;649.99;3943;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:30;#875_410-21;22.01901;EGY NGR;1.70;200;OPEN;296212844;44457876;41.9;INT;650.03;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:31;#875_410-21;22.034;EGY NGR;1.70;200;OPEN;296212844;44457876;41.9;INT;650.03;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:32;#875_410-21;22.048;EGY NGR;1.70;200;OPEN;296213417;44458447;41.9;INT;650.03;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:33;#875_410-21;22.061;EGY NGR;1.70;200;OPEN;296213417;44458447;41.9;INT;650.01;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:34;#875_410-21;22.073;EGY NGR;1.70;200;OPEN;296213417;44458447;41.9;INT;650.01;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:35;#875_410-21;22.08899;EGY NGR;1.70;200;OPEN;296214033;44459062;41.9;INT;650.01;3944;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:36;#875_410-21;22.103;EGY NGR;1.70;200;OPEN;296214033;44459062;41.9;INT;649.99;3945;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:37;#875_410-21;22.117;EGY NGR;1.70;200;OPEN;296214033;44459062;41.9;INT;649.99;3945;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:38;#875_410-21;22.129;EGY NGR;1.70;200;OPEN;296214619;44459647;42.0;INT;649.99;3945;0.38;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:39;#875_410-21;22.14301;EGY NGR;1.70;200;OPEN;296214619;44459647;42.0;INT;650.02;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:40;#875_410-21;22.15799;EGY NGR;1.70;200;OPEN;296214619;44459647;42.0;INT;650.02;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:41;#875_410-21;22.172;EGY NGR;1.70;200;OPEN;296215221;44460253;42.0;INT;650.02;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:42;#875_410-21;22.185;EGY NGR;1.70;200;OPEN;296215221;44460253;42.0;INT;650.04;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:43;#875_410-21;22.198;EGY NGR;1.70;200;OPEN;296215221;44460253;42.0;INT;650.04;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:44;#875_410-21;22.21301;EGY NGR;1.70;200;OPEN;296215817;44460847;42.0;INT;650.04;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:45;#875_410-21;22.22699;EGY NGR;1.70;200;OPEN;296215817;44460847;42.0;INT;650.03;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:46;#875_410-21;22.241;EGY NGR;1.70;200;OPEN;296215817;44460847;42.0;INT;650.03;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:47;#875_410-21;22.25299;EGY NGR;1.70;200;OPEN;296216423;44461452;42.0;INT;650.03;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:48;#875_410-21;22.267;EGY NGR;1.70;200;OPEN;296216423;44461452;42.0;INT;650.02;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:49;#875_410-21;22.28201;EGY NGR;1.70;200;OPEN;296216423;44461452;42.0;INT;650.02;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:50;#875_410-21;22.29599;EGY NGR;1.70;200;OPEN;296217020;44462048;42.0;INT;650.02;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:51;#875_410-21;22.30899;EGY NGR;1.70;200;OPEN;296217020;44462048;42.0;INT;649.99;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:52;#875_410-21;22.32101;EGY NGR;1.70;200;OPEN;296217020;44462048;42.0;INT;649.99;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:53;#875_410-21;22.336;EGY NGR;1.70;200;OPEN;296217625;44462658;42.0;INT;649.99;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:54;#875_410-21;22.35001;EGY NGR;1.70;200;OPEN;296217625;44462658;42.0;INT;650.03;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:55;#875_410-21;22.36401;EGY NGR;1.70;200;OPEN;296218217;44462658;42.0;INT;650.03;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:56;#875_410-21;22.37601;EGY NGR;1.70;200;OPEN;296218217;44463248;42.0;INT;650.03;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:57;#875_410-21;22.38901;EGY NGR;1.70;200;OPEN;296218217;44463248;42.0;INT;649.96;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:58;#875_410-21;22.40399;EGY NGR;1.70;200;OPEN;296218217;44463248;42.0;INT;649.96;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:17:59;#875_410-21;22.41901;EGY NGR;1.70;200;OPEN;296218830;44463860;42.0;INT;649.96;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:0;#875_410-21;22.431;EGY NGR;1.70;200;OPEN;296218830;44463860;42.0;INT;650.01;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:1;#875_410-21;22.444;EGY NGR;1.70;200;OPEN;296219416;44463860;42.0;INT;650.01;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:2;#875_410-21;22.45901;EGY NGR;1.70;200;OPEN;296219416;44464446;42.0;INT;650.01;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:3;#875_410-21;22.474;EGY NGR;1.70;200;OPEN;296219416;44464446;42.0;INT;650.01;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:4;#875_410-21;22.487;EGY NGR;1.70;200;OPEN;296219416;44464446;42.0;INT;650.01;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:5;#875_410-21;22.49899;EGY NGR;1.70;200;OPEN;296220023;44465054;42.0;INT;650.01;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:6;#875_410-21;22.513;EGY NGR;1.70;200;OPEN;296220023;44465054;42.0;INT;650.00;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:7;#875_410-21;22.52802;EGY NGR;1.70;200;OPEN;296220023;44465054;42.0;INT;650.00;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:8;#875_410-21;22.54199;EGY NGR;1.70;200;OPEN;296220621;44465651;42.0;INT;650.00;3945;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:9;#875_410-21;22.55399;EGY NGR;1.70;200;OPEN;296220621;44465651;42.0;INT;650.05;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:10;#875_410-21;22.56699;EGY NGR;1.70;200;OPEN;296220621;44465651;42.0;INT;650.05;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:11;#875_410-21;22.58301;EGY NGR;1.70;200;OPEN;296221225;44466257;42.0;INT;650.05;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:12;#875_410-21;22.59698;EGY NGR;1.70;200;OPEN;296221225;44466257;42.0;INT;650.02;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:13;#875_410-21;22.60999;EGY NGR;1.70;200;OPEN;296221814;44466257;42.0;INT;650.02;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:14;#875_410-21;22.62201;EGY NGR;1.70;200;OPEN;296221814;44466848;42.0;INT;650.02;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:15;#875_410-21;22.63699;EGY NGR;1.70;200;OPEN;296221814;44466848;42.0;INT;650.00;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:16;#875_410-21;22.65201;EGY NGR;1.70;200;OPEN;296221814;44466848;42.0;INT;650.00;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:17;#875_410-21;22.66501;EGY NGR;1.70;200;OPEN;296222429;44467461;42.0;INT;650.00;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:18;#875_410-21;22.677;EGY NGR;1.70;200;OPEN;296222429;44467461;42.0;INT;650.01;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:19;#875_410-21;22.69;EGY NGR;1.70;200;OPEN;296222429;44467461;42.0;INT;650.01;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:20;#875_410-21;22.70499;EGY NGR;1.70;200;OPEN;296223024;44468058;42.0;INT;650.01;3945;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:21;#875_410-21;22.72;EGY NGR;1.70;200;OPEN;296223024;44468058;42.0;INT;649.99;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:22;#875_410-21;22.733;EGY NGR;1.70;200;OPEN;296223024;44468058;42.0;INT;649.99;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:23;#875_410-21;22.745;EGY NGR;1.70;200;OPEN;296223623;44468655;42.0;INT;649.99;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:24;#875_410-21;22.759;EGY NGR;1.70;200;OPEN;296223623;44468655;42.0;INT;650.07;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:25;#875_410-21;22.77399;EGY NGR;1.70;200;OPEN;296223623;44468655;42.0;INT;650.07;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:26;#875_410-21;22.789;EGY NGR;1.70;200;OPEN;296224225;44469255;42.0;INT;650.07;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:27;#875_410-21;22.80099;EGY NGR;1.70;200;OPEN;296224225;44469255;42.0;INT;650.02;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:28;#875_410-21;22.815;EGY NGR;1.70;200;OPEN;296224225;44469255;42.0;INT;650.02;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:29;#875_410-21;22.82999;EGY NGR;1.70;200;OPEN;296224828;44469856;42.0;INT;650.02;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:30;#875_410-21;22.84399;EGY NGR;1.70;200;OPEN;296224828;44469856;42.0;INT;649.97;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:31;#875_410-21;22.85699;EGY NGR;1.70;200;OPEN;296224828;44469856;42.0;INT;649.97;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:32;#875_410-21;22.87;EGY NGR;1.70;200;OPEN;296225426;44470458;42.0;INT;649.97;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:33;#875_410-21;22.884;EGY NGR;1.70;200;OPEN;296225426;44470458;42.0;INT;650.00;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:34;#875_410-21;22.89899;EGY NGR;1.70;200;OPEN;296226018;44470458;42.0;INT;650.00;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:35;#875_410-21;22.91299;EGY NGR;1.70;200;OPEN;296226018;44471049;42.0;INT;650.00;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:36;#875_410-21;22.92499;EGY NGR;1.70;200;OPEN;296226018;44471049;42.0;INT;650.02;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:37;#875_410-21;22.93799;EGY NGR;1.70;200;OPEN;296226619;44471049;42.0;INT;650.02;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:38;#875_410-21;22.953;EGY NGR;1.70;200;OPEN;296226619;44471648;42.0;INT;650.02;3944;0.42;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:39;#875_410-21;22.96799;EGY NGR;1.70;200;OPEN;296226619;44471648;42.0;INT;650.05;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:40;#875_410-21;22.98099;EGY NGR;1.70;200;OPEN;296227221;44471648;42.0;INT;650.05;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:41;#875_410-21;22.99301;EGY NGR;1.70;200;OPEN;296227221;44472253;42.0;INT;650.05;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:42;#875_410-21;23.00699;EGY NGR;1.70;200;OPEN;296227221;44472253;42.0;INT;649.98;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:43;#875_410-21;23.022;EGY NGR;1.70;200;OPEN;296227817;44472253;42.0;INT;649.98;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:44;#875_410-21;23.03601;EGY NGR;1.70;200;OPEN;296227817;44472846;42.0;INT;649.98;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:45;#875_410-21;23.04901;EGY NGR;1.70;200;OPEN;296227817;44472846;42.0;INT;649.95;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:46;#875_410-21;23.06299;EGY NGR;1.70;200;OPEN;296227817;44472846;42.0;INT;649.95;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:47;#875_410-21;23.078;EGY NGR;1.70;200;OPEN;296228421;44473453;42.0;INT;649.95;3944;0.46;ON,0;Norma;1025;600;2064;0;1
2/10/2020;12:18:48;#875_410-21;23.09201;EGY NGR;1.70;200;OPEN;296228421;44473453;42.0;INT;650.02;3944;0.46;ON,0;Norma;1025;600;2064;0;1
